ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
11,0000000000;RL;602278,0000000000;7506274,0000000000;380,0000000000;4,0000000000;8,0000000000;682,0000000000;437,9731140100;977,0000000000;7,0000000000;1360,0000000000;1549,0000000000;0,2264449745;0,1017429307;174,3587555885;0,1140047833;7,6733751297;43,0816192630;3,7124791145;0,6355932951;378,7284240700;59,2446899410;1,0000000000;0,0117247431;0,0409692042
12,0000000000;MT;602216,0000000000;7506262,0000000000;372,0000000000;4,0000000000;5,0000000000;703,0000000000;423,8637085000;874,0000000000;6,0000000000;1355,0000000000;1607,0000000000;0,2954453826;0,3324207068;175,2543497086;0,1469723284;2,5952019691;171,4609375000;3,8067741394;3,7684891224;379,0112915000;44,8524169920;0,8424084783;0,0012827409;0,0162963141
13,0000000000;MT;602177,0000000000;7506293,0000000000;417,0000000000;4,0000000000;5,0000000000;707,0000000000;406,0083923300;937,0000000000;6,0000000000;1427,0000000000;1666,0000000000;0,2800614536;0,3938859403;174,9621706009;0,1438248307;1,6568034887;274,0983581500;4,3472695351;5,3799319267;379,3220520000;26,6863403320;0,5364845395;-0,0003372251;0,0125118792
14,0000000000;MT;602138,0000000000;7506316,0000000000;153,0000000000;4,0000000000;10,0000000000;452,0000000000;389,5516967800;425,0000000000;6,0000000000;1042,0000000000;2142,0000000000;0,6688741446;0,2594416142;174,9862337112;0,3403594792;1,5305566788;362,4067688000;5,0749568939;3,3700144291;379,6810607900;9,8706359863;0,2090896517;-0,0033615329;0,0130468244
15,0000000000;LA;604434,0000000000;7508416,0000000000;296,0000000000;1,0000000000;11,0000000000;569,0000000000;473,6937866200;632,0000000000;0,0000000000;1263,0000000000;1822,0000000000;0,4849225879;0,0586156286;179,4626306891;0,2394687384;0,2464839369;55,5801086430;4,5209689140;0,3270527422;372,8584289600;100,8353576700;1,0000000000;-0,0009912339;0,1339674592
16,0000000000;CX;604255,0000000000;7508058,0000000000;507,0000000000;1,0000000000;7,0000000000;815,0000000000;449,4885864300;1105,0000000000;6,0000000000;1589,0000000000;1812,0000000000;0,2423723042;0,3245025873;174,9410223961;0,1339522600;3,0671916008;86,6382064820;3,4069752693;3,3579235077;375,8183288600;73,6702575680;0,9873926640;0,0149682406;0,0143911857
17,0000000000;LVA;603194,0000000000;7508792,0000000000;567,0000000000;3,0000000000;3,0000000000;917,0000000000;417,7224121100;1112,0000000000;0,0000000000;1726,0000000000;2079,0000000000;0,3030397892;0,3293534219;179,9474052079;0,1770846099;3,5221228600;167,3194580100;3,7923064232;3,7068266869;375,6161804200;42,1062316890;0,9913470745;-0,0011980252;0,0294900052
18,0000000000;RY;603891,0000000000;7508778,0000000000;160,0000000000;1,0000000000;1,0000000000;377,0000000000;372,1941223100;340,0000000000;0,0000000000;882,0000000000;2103,0000000000;0,7216536999;0,0018883430;179,6086897254;0,3553002477;0,0000000000;40044,8632810000;14,7255716320;0,0145647516;372,1796264600;0,0144958496;0,0004578441;0,0000000000;0,0000000000
19,0000000000;PV;602342,0000000000;7506683,0000000000;353,0000000000;4,0000000000;6,0000000000;896,0000000000;390,9892883300;1343,0000000000;7,0000000000;1752,0000000000;1689,0000000000;0,1141160950;0,2198113203;174,2372722626;0,0646165386;2,0515925884;295,6967773400;5,0437927246;2,6192047596;378,0178833000;12,9714050290;0,4077326357;0,0007667830;0,0202879440
20,0000000000;LA;603589,0000000000;7508152,0000000000;324,0000000000;1,0000000000;7,0000000000;674,0000000000;413,7083129900;738,0000000000;5,0000000000;1052,0000000000;1251,0000000000;0,2579185665;0,4192804992;176,1966278553;0,1101016030;0,4229473174;211,6423187300;4,0187468529;5,5160164833;374,7848205600;38,9234924320;0,8647882342;-0,0000438710;-0,0017167687
21,0000000000;CX;603757,0000000000;7508360,0000000000;267,0000000000;1,0000000000;7,0000000000;607,0000000000;377,2549133300;645,0000000000;2,0000000000;1294,0000000000;1963,0000000000;0,5053681135;0,1521583796;178,5463926792;0,2598580420;-0,7484627366;407,5439453100;5,7409849167;1,7407171726;373,0937500000;4,1611633301;0,1214024127;-0,0053765429;-0,0106295524
22,0000000000;CX;601091,0000000000;7506879,0000000000;427,0000000000;1,0000000000;9,0000000000;733,0000000000;526,2329711900;989,0000000000;2,0000000000;1457,0000000000;1708,0000000000;0,2665925026;0,0320213847;178,5364941359;0,1401195228;19,7161693570;43,0666046140;4,8026371002;0,1397591233;475,2213439900;51,0116271970;1,0000000000;0,0003232057;0,1558949649
23,0000000000;CX;601156,0000000000;7506780,0000000000;128,0000000000;1,0000000000;1,0000000000;271,0000000000;491,3375854500;226,0000000000;3,0000000000;808,0000000000;1881,0000000000;0,7854769826;0,4798139334;177,6311116219;0,3493035138;0,0462354571;526,0283203100;4,7743239403;7,7920827866;466,7420654300;24,5955200200;0,5728935003;0,0003995869;0,0028292104
24,0000000000;CY;604176,0000000000;7509574,0000000000;242,0000000000;7,0000000000;2,0000000000;470,0000000000;364,6986084000;512,0000000000;2,0000000000;1143,0000000000;1847,0000000000;0,5659177899;0,0618169345;178,3947821856;0,2721157670;3,2403531075;150,6917877200;5,3964190483;0,4219630063;362,8601684600;1,8384399414;0,0488363653;-0,0008533561;0,0324443206
25,0000000000;GX;604062,0000000000;7509474,0000000000;323,0000000000;7,0000000000;2,0000000000;679,0000000000;363,0252990700;672,0000000000;0,0000000000;1360,0000000000;2150,0000000000;0,5237420201;0,0018883430;179,6086897254;0,2834313810;-72,9172897340;988526,4375000000;17,9317874910;0,0276561286;363,0192871100;0,0060119629;0,0001700878;0,0000000000;0,0000000000
26,0000000000;CX;602415,0000000000;7505126,0000000000;459,0000000000;5,0000000000;1,0000000000;737,0000000000;391,9377136200;971,0000000000;7,0000000000;1430,0000000000;1667,0000000000;0,2638362348;0,2127689719;174,6638817787;0,1366849989;2,3607332706;184,4101562500;4,6052212715;2,2859165668;386,0339965800;5,9037170410;0,1438246965;0,0009387694;0,0224630870
27,0000000000;PV;603023,0000000000;7504329,0000000000;491,0000000000;5,0000000000;4,0000000000;877,0000000000;462,4140930200;1101,0000000000;0,0000000000;1693,0000000000;2071,0000000000;0,3058007658;0,2664385140;173,8646812439;0,1780469865;2,0458731651;373,2756347700;5,0766277313;3,5065107346;410,9186096200;51,4954833980;0,5956965685;0,0039389548;0,0143170189
28,0000000000;CX;603060,0000000000;7504384,0000000000;236,0000000000;5,0000000000;4,0000000000;482,0000000000;439,9584960900;446,0000000000;0,0000000000;1254,0000000000;2090,0000000000;0,6482650042;0,2850336134;173,8512411118;0,3272293210;-3,8387217522;1103,7338867000;6,0897574425;4,7441787720;410,6424865700;29,3160095210;0,3304761350;-0,0058695772;-0,0291010905
29,0000000000;CX;603423,0000000000;7509012,0000000000;382,0000000000;6,0000000000;9,0000000000;718,0000000000;393,2609863300;919,0000000000;4,0000000000;1339,0000000000;1616,0000000000;0,2749506831;0,1398952305;177,1399934292;0,1387524754;0,4327455759;88,9936294560;4,3046350479;1,1520245075;375,7038574200;17,5571289060;0,9590707421;0,0036277976;0,0026550707
30,0000000000;GX;603891,0000000000;7508139,0000000000;229,0000000000;1,0000000000;10,0000000000;509,0000000000;382,9270935100;475,0000000000;0,0000000000;1087,0000000000;1881,0000000000;0,5967742205;0,1151526645;179,7837321162;0,2867047191;-19,7967357640;8659,6513672000;9,4258279800;2,3982801437;378,9739379900;3,9531555176;0,1048134863;-0,0055379923;-0,1414735168
31,0000000000;LA;602084,0000000000;7508038,0000000000;458,0000000000;2,0000000000;9,0000000000;713,0000000000;490,5033874500;898,0000000000;7,0000000000;1312,0000000000;1453,0000000000;0,2360697538;0,0062081777;179,8055929542;0,1132498980;71,0008163450;25,0000000000;5,4633655548;0,0136182299;408,9962158200;81,5071716310;1,0000000000;0,0040707630;1,0326857567
32,0000000000;CX;602120,0000000000;7508147,0000000000;477,0000000000;2,0000000000;1,0000000000;941,0000000000;458,8222961400;1227,0000000000;1,0000000000;1632,0000000000;2072,0000000000;0,2561382353;0,3647367656;179,4255222678;0,1527292430;0,9546220899;406,4901733400;4,8261265755;5,2929568291;409,1100463900;49,7122497560;0,7554959655;-0,0006247738;0,0098716402
33,0000000000;GX;604468,0000000000;7509305,0000000000;344,0000000000;7,0000000000;2,0000000000;707,0000000000;365,2272949200;610,0000000000;0,0000000000;1583,0000000000;3011,0000000000;0,6630765200;0,0541019700;173,7624197006;0,4177589417;-0,8764952421;261,2709655800;6,3372282982;0,4170697630;363,6868896500;1,5404052734;0,0339280628;0,0008726978;-0,0060874494
34,0000000000;RL;602447,0000000000;7506551,0000000000;357,0000000000;4,0000000000;8,0000000000;594,0000000000;413,9773864700;743,0000000000;3,0000000000;1131,0000000000;1394,0000000000;0,3046326637;0,2853252590;177,8194050789;0,1368222088;0,2548031807;175,6712036100;4,2508373260;3,2891972065;377,7438354500;36,2335510250;0,8739819527;0,0051935855;0,0085713789
35,0000000000;SX;603404,0000000000;7509360,0000000000;465,0000000000;7,0000000000;2,0000000000;863,0000000000;368,0075988800;1011,0000000000;6,0000000000;1578,0000000000;2138,0000000000;0,3578913808;0,0063148355;175,3654947281;0,2074487805;-8,9029178619;40,0804595950;6,6114912033;0,0175769031;366,9140319800;1,0935668945;0,1096759960;-0,0003759535;0,0382742286
36,0000000000;CY;604476,0000000000;7509464,0000000000;258,0000000000;7,0000000000;2,0000000000;523,0000000000;363,0914917000;571,0000000000;0,0000000000;1216,0000000000;2279,0000000000;0,5992982388;0,0019915821;179,7189640701;0,3263694048;1,2599439621;149,0670013400;8,8907566071;0,0049110390;362,7025756800;0,3889160156;0,0088652065;0,0000315202;0,0515955687
37,0000000000;CX;603355,0000000000;7507467,0000000000;316,0000000000;1,0000000000;6,0000000000;706,0000000000;375,2942199700;687,0000000000;2,0000000000;1457,0000000000;2332,0000000000;0,5448824167;0,0018883430;178,8205139637;0,3077066839;-1,2104494572;21437,2968750000;14,1007041930;0,0128536876;375,2750244100;0,0191955566;0,0004051029;0,0000000000;0,0000000000
38,0000000000;PA;604171,0000000000;7508231,0000000000;179,0000000000;1,0000000000;11,0000000000;398,0000000000;411,4606018100;550,0000000000;6,0000000000;930,0000000000;1314,0000000000;0,4098712504;0,3740142584;175,5915441513;0,1669580489;0,8173265457;273,8094482400;4,4034423828;5,0455479622;376,1771240200;35,2834777830;0,5192171931;-0,0011056538;0,0035546324
39,0000000000;CX;603719,0000000000;7508558,0000000000;529,0000000000;1,0000000000;6,0000000000;932,0000000000;372,7041931200;1353,0000000000;0,0000000000;1858,0000000000;2137,0000000000;0,2246418297;0,0018883430;179,6086897254;0,1385159046;0,0000000000;625,8945312500;10,5669984820;0,0063400688;372,6517639200;0,0524291992;0,0016262964;0,0000000000;0,0000000000
40,0000000000;CX;603997,0000000000;7508100,0000000000;574,0000000000;1,0000000000;7,0000000000;869,0000000000;400,9371032700;1101,0000000000;0,0000000000;1668,0000000000;2145,0000000000;0,3216266036;0,2923843265;173,7535033226;0,1899102628;2,4481632710;192,8791656500;4,0615510941;3,2832691669;381,6358642600;19,3012390140;0,4789354503;-0,0036339383;0,0156517960
41,0000000000;PV;603845,0000000000;7508017,0000000000;500,0000000000;1,0000000000;7,0000000000;875,0000000000;423,6135864300;1155,0000000000;1,0000000000;1633,0000000000;1961,0000000000;0,2586649656;0,3544838131;179,2751461864;0,1489650011;2,8072628975;129,9752960200;3,7170395851;4,0668892860;378,3656311000;45,2479553220;0,9616141915;0,0025573433;0,0174344014
42,0000000000;CX;603251,0000000000;7508141,0000000000;371,0000000000;1,0000000000;6,0000000000;746,0000000000;373,8865661600;886,0000000000;0,0000000000;1477,0000000000;2188,0000000000;0,4235523641;0,0018883430;179,6086897254;0,2418875247;0,0000000000;1533,1745605000;11,4629125600;0,0075842398;373,8835144000;0,0030517578;0,0000738716;0,0000000000;0,0000000000
43,0000000000;PVA;603454,9600000000;7507243,2300000000;576,0000000000;1,0000000000;7,0000000000;896,0000000000;401,5122985800;1086,0000000000;7,0000000000;1655,0000000000;2065,0000000000;0,3106950223;0,1402144879;174,3456554413;0,1801619232;10,2965145110;60,2599258420;3,7242014408;1,0292599201;376,0230407700;25,4892578130;0,6978456974;0,0037500318;0,0940451026
44,0000000000;PVA;603433,8900000000;7507265,1900000000;471,0000000000;1,0000000000;7,0000000000;810,0000000000;397,3565063500;1010,0000000000;7,0000000000;1525,0000000000;1805,0000000000;0,2824156284;0,1272771955;174,6018342972;0,1525911689;6,6587967873;74,9159011840;4,0398693085;0,9486482739;375,8854064900;21,4710998540;0,5495094657;0,0023756404;0,0828741416
45,0000000000;PVA;603410,9000000000;7507285,4700000000;510,0000000000;1,0000000000;11,0000000000;832,0000000000;391,1778869600;980,0000000000;7,0000000000;1528,0000000000;1828,0000000000;0,3019942939;0,2346058190;174,4308257103;0,1629098356;1,5959290266;152,6059875500;4,3148841858;2,4937620163;375,7421875000;15,4356994630;0,3756238222;-0,0012551206;0,0057485965
46,0000000000;PVA;603372,7000000000;7507309,7000000000;450,0000000000;1,0000000000;11,0000000000;830,0000000000;381,7421875000;1020,0000000000;7,0000000000;1491,0000000000;1764,0000000000;0,2672413886;0,2130170614;174,7594013214;0,1433710307;2,9386472702;161,9107513400;4,4739027023;2,2305219173;375,6206054700;6,1215820313;0,1421540380;0,0027492798;0,0453514196
47,0000000000;GX;603316,0800000000;7507367,1200000000;303,0000000000;1,0000000000;6,0000000000;687,0000000000;375,4734802200;627,0000000000;0,0000000000;1474,0000000000;2569,0000000000;0,6076345444;0,0018883430;179,6086897254;0,3554172814;0,0000000000;12432,9013670000;13,5559177400;0,0115267858;375,4450073200;0,0284729004;0,0006036069;0,0000000000;0,0000000000
48,0000000000;RY;603265,6900000000;7507384,6800000000;362,0000000000;1,0000000000;6,0000000000;711,0000000000;375,5125427200;741,0000000000;2,0000000000;1395,0000000000;2057,0000000000;0,4703359604;0,0018883430;178,8205139637;0,2531418204;-0,2025766373;6636,1000977000;12,9280958180;0,0101666134;375,4914550800;0,0210876465;0,0004161721;0,0000000000;0,0000000000
49,0000000000;PVA;603289,1600000000;7507593,2700000000;147,0000000000;1,0000000000;7,0000000000;329,0000000000;381,4696960400;327,0000000000;5,0000000000;731,0000000000;1185,0000000000;0,5674602985;0,3829213083;176,2630963326;0,1976351440;-0,6940885186;367,5308227500;4,6718745232;5,5096583366;375,6102294900;5,8594665527;0,1157502234;-0,0094984295;-0,0035556706
50,0000000000;PVA;604112,8800000000;7508911,0900000000;220,0000000000;1,0000000000;7,0000000000;344,0000000000;387,6058960000;505,0000000000;0,0000000000;1030,0000000000;1645,0000000000;0,5302325487;0,0962699130;174,0327892303;0,2391608357;9,6547508240;98,7232131960;4,7855858803;0,7251672149;377,5592651400;10,0466308590;0,4593668282;0,0001378435;0,0510624908
51,0000000000;LVA;603172,7500000000;7508901,1000000000;319,0000000000;3,0000000000;3,0000000000;765,0000000000;390,7280883800;872,0000000000;0,0000000000;1633,0000000000;2151,0000000000;0,4230896533;0,1479766518;179,7587105632;0,2391250283;-0,4265374839;726,3125610400;6,3471069336;1,8849630356;376,1856079100;14,5424804690;0,5767037273;-0,0019242526;-0,0121837519
52,0000000000;PVA;603880,7900000000;7508674,5900000000;542,0000000000;1,0000000000;6,0000000000;959,0000000000;374,6307983400;1333,0000000000;6,0000000000;1833,0000000000;2150,0000000000;0,2345678955;0,1906714290;174,7632226944;0,1444654018;-0,0933949798;217,1410522500;4,8812904358;2,0520291328;372,6152648900;2,0155334473;0,0582118407;-0,0063932170;-0,0009821141
53,0000000000;GX;603797,6500000000;7508517,7200000000;453,0000000000;1,0000000000;6,0000000000;834,0000000000;372,7164001500;1143,0000000000;0,0000000000;1678,0000000000;2054,0000000000;0,2849546373;0,0018883430;179,6086897254;0,1667073518;0,0000000000;21410,5488280000;14,0994558330;0,0128504783;372,7164001500;0,0000000000;0,0000000000;0,0000000000;0,0000000000
54,0000000000;CY;603740,6900000000;7508536,9600000000;502,0000000000;1,0000000000;6,0000000000;864,0000000000;372,7247009300;1206,0000000000;0,0000000000;1734,0000000000;2087,0000000000;0,2675372064;0,0018883430;179,6086897254;0,1593512595;0,0000000000;437,2288208000;10,2082729340;0,0059011341;372,6722412100;0,0524597168;0,0016059192;0,0000000000;0,0000000000
55,0000000000;PV;602329,0000000000;7506665,0000000000;426,0000000000;4,0000000000;10,0000000000;921,0000000000;392,0722961400;1372,0000000000;7,0000000000;1709,0000000000;1696,0000000000;0,1056062579;0,2122695297;174,5776805878;0,0602379702;1,8779835701;325,8627319300;5,1769571304;2,5538980961;378,2092285200;13,8630676270;0,4524844885;-0,0000693301;0,0158639681
56,0000000000;PV;603936,3700000000;7508504,0800000000;376,0000000000;1,0000000000;7,0000000000;760,0000000000;401,7979126000;857,0000000000;4,0000000000;1407,0000000000;1965,0000000000;0,3926293552;0,3389961422;176,5895280838;0,2124776542;2,9642586708;100,4686355600;3,5080065727;3,6533644199;374,1597595200;27,6381530760;0,7444675565;0,0080107497;0,0175153743
57,0000000000;CX;603618,7000000000;7508198,1900000000;614,0000000000;1,0000000000;7,0000000000;982,0000000000;425,9191894500;1227,0000000000;1,0000000000;1678,0000000000;1858,0000000000;0,2045380920;0,0696682706;178,6911329031;0,1170686483;10,4434576030;43,4840126040;4,2905459404;0,4046165049;374,5224914600;51,3966979980;1,0000000000;0,0085686930;0,0218350179
58,0000000000;GX;603784,4600000000;7508380,6700000000;155,0000000000;1,0000000000;10,0000000000;362,0000000000;373,3223877000;407,0000000000;0,0000000000;826,0000000000;1125,0000000000;0,4686684012;0,0844741389;179,3182289004;0,1648805887;4,6288743019;219,9734191900;5,5299696922;0,6919633746;372,9694213900;0,3529663086;0,0100127775;-0,0060029277;0,0471926853
59,0000000000;SX;603366,7800000000;7509348,3100000000;577,0000000000;7,0000000000;2,0000000000;856,0000000000;368,2804870600;1033,0000000000;2,0000000000;1579,0000000000;1968,0000000000;0,3115628064;0,0549062751;178,4468060732;0,1752905995;-16,3712348940;896,6890258800;7,9021668434;0,5831028223;367,4889526400;0,7915344238;0,0879688486;-0,0016210777;-0,1539160907
60,0000000000;CX;601184,0800000000;7506732,9800000000;100,0000000000;1,0000000000;1,0000000000;288,0000000000;465,7060852100;263,0000000000;3,0000000000;835,0000000000;1673,0000000000;0,7283057571;0,4496803582;177,5528945923;0,3049308062;-0,2500442863;869,2546997100;5,3518390656;7,9677534103;455,5959472700;10,1101379390;0,2110018879;-0,0009675013;0,0019855802
61,0000000000;LVA;603228,7000000000;7507747,5100000000;135,0000000000;1,0000000000;3,0000000000;453,0000000000;394,7077941900;334,0000000000;3,0000000000;1100,0000000000;2452,0000000000;0,7602297068;0,2640225589;177,6357512474;0,4080400765;1,6413244009;449,3485412600;5,0834336281;3,4642975330;376,3584289600;18,3493652340;0,3311514258;-0,0048381626;0,0143266451
62,0000000000;GX;603983,6700000000;7509399,9600000000;453,0000000000;7,0000000000;2,0000000000;845,0000000000;363,2138366700;832,0000000000;0,0000000000;1560,0000000000;2444,0000000000;0,4920634925;0,0145317465;174,2508597374;0,2921701372;1,9696997404;1950564,8750000000;17,2638874050;0,5165594220;363,2138366700;0,0000000000;0,0000000000;-0,0068495097;-0,0482227616
63,0000000000;GX;604399,0500000000;7509328,0900000000;390,0000000000;7,0000000000;2,0000000000;811,0000000000;364,9552917500;821,0000000000;1,0000000000;1653,0000000000;3017,0000000000;0,5721729994;0,0272443481;179,6970550120;0,3727087677;-2,1009509563;269,8922729500;7,2885136604;0,1803323180;363,7814331100;1,1738586426;0,0273947138;-0,0043655424;-0,0818292275
64,0000000000;GX;601435,0500000000;7506608,8800000000;233,0000000000;1,0000000000;1,0000000000;528,0000000000;394,0112915000;426,0000000000;1,0000000000;1219,0000000000;2599,0000000000;0,7183471322;0,0804457217;179,3494050503;0,4061682224;2,1884946823;308,6098938000;6,1058521271;0,7216317654;393,4542236300;0,5570678711;0,0070369025;-0,0056620841;-0,0201885588
65,0000000000;CX;601512,2600000000;7506293,3300000000;603,0000000000;1,0000000000;1,0000000000;875,0000000000;471,0517883300;1243,0000000000;7,0000000000;1645,0000000000;1791,0000000000;0,1806196421;0,0513882004;174,6844682693;0,1023151651;23,4990615840;48,3367843630;4,9334874153;0,2915918827;388,4529418900;82,5988464360;1,0000000000;-0,0039352891;-0,0364408605
66,0000000000;PA;601814,5300000000;7505667,0300000000;296,0000000000;5,0000000000;6,0000000000;544,0000000000;385,9038085900;683,0000000000;0,0000000000;1083,0000000000;1471,0000000000;0,3658310175;0,2016586214;173,8260178566;0,1652222574;1,6887205839;276,3602600100;5,0649609566;2,3139505386;378,6392517100;7,2645568848;0,2421649545;0,0009424880;0,0175608657
67,0000000000;CX;603826,6000000000;7507991,9800000000;473,0000000000;1,0000000000;7,0000000000;858,0000000000;432,6318054200;1100,0000000000;1,0000000000;1552,0000000000;1763,0000000000;0,2315752655;0,2086286843;179,4024061561;0,1264784485;7,2627248764;60,3311119080;3,5081512928;1,7827144861;378,1529235800;54,4788818360;1,0000000000;0,0102857146;0,0573604330
68,0000000000;PA;604107,9200000000;7508268,7600000000;229,0000000000;1,0000000000;11,0000000000;442,0000000000;396,3883056600;478,0000000000;5,0000000000;1003,0000000000;1574,0000000000;0,5341130495;0,1731524169;175,9353170395;0,2331253439;0,4315364361;2495,5905762000;7,4215612411;2,9543142319;376,8750305200;19,5132751460;0,3417573869;-0,0055386056;-0,0181600153
69,0000000000;LVA;602872,0000000000;7507297,0000000000;363,0000000000;3,0000000000;3,0000000000;659,0000000000;437,9603881800;826,0000000000;5,0000000000;1356,0000000000;1638,0000000000;0,3295454681;0,2280260772;176,3307352066;0,1631832868;4,7606401443;186,3723754900;4,5442585945;2,5029025078;379,4429321300;58,5174560550;0,9718786478;-0,0002306812;0,0352143869
70,0000000000;CX;603200,0000000000;7507364,0000000000;143,0000000000;1,0000000000;6,0000000000;420,0000000000;375,6404113800;298,0000000000;2,0000000000;1018,0000000000;2381,0000000000;0,7775289416;0,0018883430;178,8205139637;0,4068889618;0,0000000000;1856,1848145000;11,6540946960;0,0078798505;375,6343078600;0,0061035156;0,0001115796;0,0000000000;0,0000000000
71,0000000000;RL;602262,0000000000;7506173,0000000000;430,0000000000;4,0000000000;8,0000000000;766,0000000000;426,4787902800;1056,0000000000;3,0000000000;1481,0000000000;1642,0000000000;0,2171979249;0,1520831138;177,1489849091;0,1141854897;5,4760875702;97,0403289790;4,3064651489;1,3055893183;378,6431274400;47,8356628420;0,9779366851;0,0052493704;0,0284917075
72,0000000000;RL;602341,0000000000;7506371,0000000000;392,0000000000;4,0000000000;5,0000000000;805,0000000000;412,7344055200;1018,0000000000;1,0000000000;1479,0000000000;1805,0000000000;0,2787814438;0,2327667028;179,2334637642;0,1509011835;0,1666302383;262,8963623000;4,8669486046;2,7525517941;378,4446716300;34,2897338870;0,7462657094;-0,0023465657;0,0034943447
73,0000000000;CY;604222,0000000000;7509629,0000000000;195,0000000000;7,0000000000;2,0000000000;453,0000000000;367,4259948700;355,0000000000;4,0000000000;1046,0000000000;2689,0000000000;0,7667542696;0,1200411171;176,4793245792;0,4352312386;0,2953905463;177,0501098600;5,1472964287;1,0846275091;362,8459777800;4,5800170898;0,1200328246;0,0030261730;-0,0008434150
74,0000000000;GX;603293,0000000000;7508253,0000000000;381,0000000000;1,0000000000;6,0000000000;734,0000000000;373,6657409700;851,0000000000;0,0000000000;1614,0000000000;2572,0000000000;0,5027753711;0,0018883430;179,6086897254;0,3064822555;0,0000000000;6975,1289063000;12,9779224400;0,0102684330;373,6457824700;0,0199584961;0,0005665575;0,0000000000;0,0000000000
