ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
31,0000000000;LA;602084,0000000000;7508038,0000000000;458,0000000000;2,0000000000;9,0000000000;713,0000000000;479,8872985800;898,0000000000;1,0000000000;1312,0000000000;1453,0000000000;0,2360697538;0,2677696943;179,1632147431;0,1132498980;3,7368874550;997,0690918000;4,6676073074;3,2549836636;393,4753723100;86,4119262700;0,9860609770;0,0045677377;0,0033932060
32,0000000000;CX;602120,0000000000;7508147,0000000000;477,0000000000;2,0000000000;1,0000000000;941,0000000000;439,1958007800;1227,0000000000;0,0000000000;1632,0000000000;2072,0000000000;0,2561382353;0,2830219567;179,9820502363;0,1527292430;-5,7564959526;3489,4965820000;6,2085738182;4,8077416420;391,2341613800;47,9616394040;0,5856990814;-0,0002391917;-0,0038979510
33,0000000000;GX;604468,0000000000;7509305,0000000000;344,0000000000;7,0000000000;2,0000000000;707,0000000000;362,8369140600;610,0000000000;7,0000000000;1583,0000000000;3011,0000000000;0,6630765200;0,0862633362;174,4990439415;0,4177589417;-0,2635754347;2707,5061035000;6,6328902245;0,8902570605;357,2905578600;5,5463562012;0,0668431595;-0,0005599763;0,0007359693
34,0000000000;RL;602447,0000000000;7506551,0000000000;357,0000000000;4,0000000000;8,0000000000;594,0000000000;412,0487976100;743,0000000000;3,0000000000;1131,0000000000;1394,0000000000;0,3046326637;0,0732152238;178,2519971132;0,1368222088;20,0557079320;454,0929260300;4,7948675156;0,4821308553;373,6910705600;38,3577270510;0,5811421871;0,0041439342;0,0459094495
35,0000000000;SX;603404,0000000000;7509360,0000000000;465,0000000000;7,0000000000;2,0000000000;863,0000000000;366,9606018100;1011,0000000000;1,0000000000;1578,0000000000;2138,0000000000;0,3578913808;0,0352858417;179,2044999600;0,2074487805;1,1070933342;12743,5537110000;9,0778808594;0,3801450729;363,5964965800;3,3641052246;0,0570550598;-0,0001014493;0,0015760036
36,0000000000;CY;604476,0000000000;7509464,0000000000;258,0000000000;7,0000000000;2,0000000000;523,0000000000;356,6128540000;571,0000000000;1,0000000000;1216,0000000000;2279,0000000000;0,5992982388;0,0029438834;179,5673026145;0,3263694048;-3,5634355545;1928802,5000000000;17,0019664760;0,0446979404;356,6128540000;0,0000000000;0,0000000000;-0,0000672804;-0,0607246198
37,0000000000;CX;603355,0000000000;7507467,0000000000;316,0000000000;1,0000000000;6,0000000000;706,0000000000;373,3447876000;687,0000000000;4,0000000000;1457,0000000000;2332,0000000000;0,5448824167;0,2083158493;176,5229213238;0,3077066839;7,1554622650;1465,7001953000;5,3136425018;2,5523231030;365,1275024400;8,2172851563;0,1365087926;-0,0040162844;0,0099788252
38,0000000000;PA;604171,0000000000;7508231,0000000000;179,0000000000;1,0000000000;11,0000000000;398,0000000000;414,6821899400;550,0000000000;6,0000000000;930,0000000000;1314,0000000000;0,4098712504;0,2767002583;175,3756608963;0,1669580489;0,2076666206;3709,7675781000;5,9470257759;4,4130196571;365,2791748000;49,4030151370;0,5520460606;-0,0001596314;0,0026106436
39,0000000000;CX;603719,0000000000;7508558,0000000000;529,0000000000;1,0000000000;6,0000000000;932,0000000000;364,5736084000;1353,0000000000;1,0000000000;1858,0000000000;2137,0000000000;0,2246418297;0,1272292584;178,6835356951;0,1385159046;-27,6680049900;758,3939819300;5,1570191383;1,1854820251;361,7034606900;2,8701477051;0,0431029908;-0,0017631416;0,0213388894
40,0000000000;CX;603997,0000000000;7508100,0000000000;574,0000000000;1,0000000000;7,0000000000;869,0000000000;389,6769104000;1101,0000000000;1,0000000000;1668,0000000000;2145,0000000000;0,3216266036;0,2019691765;179,6749703288;0,1899102628;0,3091801107;1598,7017822000;5,4323267937;2,4960739613;372,4281921400;17,2487182620;0,2331356853;-0,0025041685;0,0025796450
41,0000000000;PV;603845,0000000000;7508017,0000000000;500,0000000000;1,0000000000;7,0000000000;875,0000000000;409,2874145500;1155,0000000000;1,0000000000;1633,0000000000;1961,0000000000;0,2586649656;0,3095392585;179,3041756153;0,1489650011;-0,4351241887;1508,1739502000;4,9281210899;4,2467122078;373,1628723100;36,1245422360;0,5351179242;0,0016291399;-0,0031930467
42,0000000000;CX;603251,0000000000;7508141,0000000000;371,0000000000;1,0000000000;6,0000000000;746,0000000000;363,3898010300;886,0000000000;2,0000000000;1477,0000000000;2188,0000000000;0,4235523641;0,0521666631;178,1934568882;0,2418875247;-3,7307443619;5267,8491211000;7,9912490845;0,5497414470;363,2951660200;0,0946350098;0,0015201167;-0,0031737918;0,0031470233
43,0000000000;PVA;603454,9600000000;7507243,2300000000;576,0000000000;1,0000000000;7,0000000000;896,0000000000;395,8717956500;1086,0000000000;7,0000000000;1655,0000000000;2065,0000000000;0,3106950223;0,1887610406;174,3176131248;0,1801619232;6,6123299599;1109,2706299000;4,9479961395;2,0486352444;367,0898742700;28,7819213870;0,4427900612;0,0000808745;0,0140088927
44,0000000000;PVA;603433,8900000000;7507265,1900000000;471,0000000000;1,0000000000;7,0000000000;810,0000000000;388,1849060100;1010,0000000000;7,0000000000;1525,0000000000;1805,0000000000;0,2824156284;0,1748431921;174,3927865028;0,1525911689;3,7908113003;1720,2259521000;5,6532812119;2,1045432091;366,3135376000;21,8713684080;0,3368118107;0,0018130235;0,0009728219
45,0000000000;PVA;603410,9000000000;7507285,4700000000;510,0000000000;1,0000000000;11,0000000000;832,0000000000;382,1489868200;980,0000000000;7,0000000000;1528,0000000000;1828,0000000000;0,3019942939;0,2601380050;174,3958816528;0,1629098356;0,8864980936;2096,9069824000;5,4413089752;3,6406216621;365,8869018600;16,2620849610;0,2514779568;0,0031728777;0,0017165560
46,0000000000;PVA;603372,7000000000;7507309,7000000000;450,0000000000;1,0000000000;11,0000000000;830,0000000000;369,4320068400;1020,0000000000;0,0000000000;1491,0000000000;1764,0000000000;0,2672413886;0,2633706033;174,2365126610;0,1433710307;0,5068932176;3291,6022949000;5,8792877197;4,0471916199;365,3767395000;4,0552673340;0,0633636415;-0,0043346365;-0,0074923025
47,0000000000;GX;603316,0800000000;7507367,1200000000;303,0000000000;1,0000000000;6,0000000000;687,0000000000;365,2510986300;627,0000000000;3,0000000000;1474,0000000000;2569,0000000000;0,6076345444;0,1004687846;176,1259608269;0,3554172814;2,4949939251;1443279,2500000000;14,5209522250;5,4174947739;365,2414550800;0,0096435547;0,0001554379;-0,0094282525;-0,0737898275
48,0000000000;RY;603265,6900000000;7507384,6800000000;362,0000000000;1,0000000000;6,0000000000;711,0000000000;365,3353881800;741,0000000000;3,0000000000;1395,0000000000;2057,0000000000;0,4703359604;0,0480999351;175,9045772552;0,2531418204;-17,3683624270;183121,0312500000;13,1955938340;1,3783383369;365,3353881800;0,0000000000;0,0000000000;-0,0054573976;-0,0819948912
49,0000000000;PVA;603289,1600000000;7507593,2700000000;147,0000000000;1,0000000000;7,0000000000;329,0000000000;397,8494873000;327,0000000000;5,0000000000;731,0000000000;1185,0000000000;0,5674602985;0,3911048770;176,2004158497;0,1976351440;4,9286575317;977,0609130900;4,0516800880;5,0190997124;365,4161377000;32,4333496090;0,6038263440;0,0017668323;0,0100686178
50,0000000000;PVA;604112,8800000000;7508911,0900000000;220,0000000000;1,0000000000;7,0000000000;344,0000000000;381,2255859400;505,0000000000;1,0000000000;1030,0000000000;1645,0000000000;0,5302325487;0,0878647044;179,8304161131;0,2391608357;4,3561363220;957,2006225600;5,5059771538;0,7304611802;358,9871826200;22,2384033200;0,2775540948;-0,0020673811;0,0301321745
51,0000000000;LVA;603172,7500000000;7508901,1000000000;319,0000000000;3,0000000000;3,0000000000;765,0000000000;385,5657959000;872,0000000000;1,0000000000;1633,0000000000;2151,0000000000;0,4230896533;0,1276444942;179,3407748342;0,2391250283;2,8544061184;2539,0073242000;6,3620505333;1,5159275532;372,3542785600;13,2115173340;0,3909221292;-0,0008033200;0,0024131965
52,0000000000;PVA;603880,7900000000;7508674,5900000000;542,0000000000;1,0000000000;6,0000000000;959,0000000000;370,4497985800;1333,0000000000;6,0000000000;1833,0000000000;2150,0000000000;0,2345678955;0,1898178756;174,7544021606;0,1444654018;-0,2252804637;4158,3344727000;6,2636890411;2,6875431538;360,7565002400;9,6932983398;0,1318085492;0,0013611673;0,0080347722
53,0000000000;GX;603797,6500000000;7508517,7200000000;453,0000000000;1,0000000000;6,0000000000;834,0000000000;366,3337097200;1143,0000000000;7,0000000000;1678,0000000000;2054,0000000000;0,2849546373;0,1769178361;174,8969941139;0,1667073518;-2,3217470646;2403,0646973000;5,9755272865;2,2844665051;362,6494445800;3,6842651367;0,0520732515;-0,0046584397;0,0021682146
54,0000000000;CY;603740,6900000000;7508536,9600000000;502,0000000000;1,0000000000;6,0000000000;864,0000000000;362,9093933100;1206,0000000000;1,0000000000;1734,0000000000;2087,0000000000;0,2675372064;0,0539967157;178,6351063251;0,1593512595;-15,4931468960;24425,4277340000;9,7227735519;0,8184753060;362,2244873000;0,6849060059;0,0101415198;-0,0025374661;0,0032803658
55,0000000000;PV;602329,0000000000;7506665,0000000000;426,0000000000;4,0000000000;10,0000000000;921,0000000000;385,7001037600;1372,0000000000;0,0000000000;1709,0000000000;1696,0000000000;0,1056062579;0,1051623523;174,0417766571;0,0602379702;-0,1264675260;1865,7115479000;6,2494196892;1,1092340946;376,7617187500;8,9383850098;0,1333435029;-0,0019329659;0,0117162969
56,0000000000;PV;603936,3700000000;7508504,0800000000;376,0000000000;1,0000000000;7,0000000000;760,0000000000;400,4413147000;857,0000000000;4,0000000000;1407,0000000000;1965,0000000000;0,3926293552;0,0647751167;176,2439196110;0,2124776542;28,8408393860;421,6379089400;4,7142481804;0,3948648870;362,8234252900;37,6178894040;0,4830165207;0,0044137780;0,0465534702
57,0000000000;CX;603618,7000000000;7508198,1900000000;614,0000000000;1,0000000000;7,0000000000;982,0000000000;419,7379150400;1227,0000000000;1,0000000000;1678,0000000000;1858,0000000000;0,2045380920;0,1645733565;179,2756088972;0,1170686483;15,7190427780;671,9304199200;4,5867094994;1,5534925461;368,7499389600;50,9879760740;0,8150391579;0,0021391849;0,0272577889
58,0000000000;GX;603784,4600000000;7508380,6700000000;155,0000000000;1,0000000000;10,0000000000;362,0000000000;369,9916076700;407,0000000000;7,0000000000;826,0000000000;1125,0000000000;0,4686684012;0,0049654935;174,9283909798;0,1648805887;-50,2245979310;122123,0859400000;13,4874868390;0,0484825335;368,6911621100;1,3004455566;0,0196214952;-0,0004087999;0,0032791423
59,0000000000;SX;603366,7800000000;7509348,3100000000;577,0000000000;7,0000000000;2,0000000000;856,0000000000;367,9173889200;1033,0000000000;1,0000000000;1579,0000000000;1968,0000000000;0,3115628064;0,0351712145;179,3222587705;0,1752905995;2,1307313442;32363,8984380000;10,2013816830;0,4736049771;364,4765625000;3,4408264160;0,0597328618;-0,0000340278;0,0033887345
60,0000000000;CX;601184,0800000000;7506732,9800000000;100,0000000000;1,0000000000;1,0000000000;288,0000000000;479,8561096200;263,0000000000;3,0000000000;835,0000000000;1673,0000000000;0,7283057571;0,4613542259;177,5080842972;0,3049308062;-1,7212965488;3291,1689453000;5,2673563957;8,1286678314;400,0402526900;79,8158569340;0,7454400063;-0,0000278259;-0,0009332367
61,0000000000;LVA;603228,7000000000;7507747,5100000000;135,0000000000;1,0000000000;3,0000000000;453,0000000000;399,1961059600;334,0000000000;2,0000000000;1100,0000000000;2452,0000000000;0,7602297068;0,3250338733;178,1387671232;0,4080400765;4,0681629181;1537,5186768000;4,8951082230;4,5328555107;365,9245910600;33,2715148930;0,5250198245;-0,0060523297;0,0184611194
62,0000000000;GX;603983,6700000000;7509399,9600000000;453,0000000000;7,0000000000;2,0000000000;845,0000000000;358,1044006300;832,0000000000;3,0000000000;1560,0000000000;2444,0000000000;0,4920634925;0,0156654306;178,2124098539;0,2921701372;9,6659860611;1595,9472656000;8,0009078979;0,0906739607;357,5921020500;0,5122985840;0,0067135515;-0,0000968091;0,0090596229
63,0000000000;GX;604399,0500000000;7509328,0900000000;390,0000000000;7,0000000000;2,0000000000;811,0000000000;358,9979858400;821,0000000000;7,0000000000;1653,0000000000;3017,0000000000;0,5721729994;0,0493972339;174,4939413071;0,3727087677;-0,0778206512;3676,2478027000;7,6861624718;0,4765864313;357,0877075200;1,9102783203;0,0231503248;-0,0006583214;0,0001487732
64,0000000000;GX;601435,0500000000;7506608,8800000000;233,0000000000;1,0000000000;1,0000000000;528,0000000000;391,3118896500;426,0000000000;2,0000000000;1219,0000000000;2599,0000000000;0,7183471322;0,1813715547;177,0888273716;0,4061682224;-1,8095594645;77927,8359380000;10,1223106380;5,4332861900;391,3118896500;0,0000000000;0,0000000000;-0,0165262707;-0,0076995064
65,0000000000;CX;601512,2600000000;7506293,3300000000;603,0000000000;1,0000000000;1,0000000000;875,0000000000;461,4924926800;1243,0000000000;7,0000000000;1645,0000000000;1791,0000000000;0,1806196421;0,4459220767;174,1201610565;0,1023151651;6,6582493782;746,7890014600;3,8233208656;5,7985134125;389,5664062500;71,9260864260;0,9227929115;0,0017519979;-0,0030759701
66,0000000000;PA;601814,5300000000;7505667,0300000000;296,0000000000;5,0000000000;6,0000000000;544,0000000000;379,9381103500;683,0000000000;0,0000000000;1083,0000000000;1471,0000000000;0,3658310175;0,0770658255;179,2491913438;0,1652222574;-4,7894368172;4704,7890625000;7,7189836502;0,9343367219;378,1687927200;1,7693176270;0,0301546864;-0,0023277604;0,0002151090
67,0000000000;CX;603826,6000000000;7507991,9800000000;473,0000000000;1,0000000000;7,0000000000;858,0000000000;417,8353881800;1100,0000000000;1,0000000000;1552,0000000000;1763,0000000000;0,2315752655;0,2711783350;179,4207758308;0,1264784485;7,4322891235;922,3520507800;4,5764312744;3,2564995289;372,8402099600;44,9951782230;0,6692263484;0,0002127677;0,0092500625
68,0000000000;PA;604107,9200000000;7508268,7600000000;229,0000000000;1,0000000000;11,0000000000;442,0000000000;403,1932067900;478,0000000000;5,0000000000;1003,0000000000;1574,0000000000;0,5341130495;0,2216174156;175,9241061211;0,2331253439;2,8746340275;5171,7773438000;6,5106801987;3,5551736355;365,5325317400;37,6606750490;0,4344037473;0,0001190408;-0,0031509262
69,0000000000;LVA;602872,0000000000;7507297,0000000000;363,0000000000;3,0000000000;3,0000000000;659,0000000000;443,6054992700;826,0000000000;6,0000000000;1356,0000000000;1638,0000000000;0,3295454681;0,2849686146;175,8614935875;0,1631832868;3,5045313835;1173,8048096000;4,5770292282;3,5044586658;373,2106933600;70,3948059080;0,9247732163;0,0008125475;0,0131772282
70,0000000000;CX;603200,0000000000;7507364,0000000000;143,0000000000;1,0000000000;6,0000000000;420,0000000000;367,1495056200;298,0000000000;2,0000000000;1018,0000000000;2381,0000000000;0,7775289416;0,1218825281;178,2462092638;0,4068889618;-2,9449491501;6426,2421875000;7,3373413086;1,7194663286;365,8951110800;1,2543945313;0,0199827421;-0,0037038622;-0,0051953169
71,0000000000;RL;602262,0000000000;7506173,0000000000;430,0000000000;4,0000000000;8,0000000000;766,0000000000;432,0809936500;1056,0000000000;3,0000000000;1481,0000000000;1642,0000000000;0,2171979249;0,1800841391;176,9746375084;0,1141854897;23,9028186800;585,0767822300;4,2877669334;1,6736712456;375,0299987800;57,0509948730;0,9330235124;0,0000819150;0,0501458310
72,0000000000;RL;602341,0000000000;7506371,0000000000;392,0000000000;4,0000000000;5,0000000000;805,0000000000;407,7054138200;1018,0000000000;2,0000000000;1479,0000000000;1805,0000000000;0,2787814438;0,1173522174;178,3011145592;0,1509011835;-7,4612731934;1523,6384277000;6,2828679085;1,3158261776;374,7111206100;32,9942932130;0,5105767250;0,0035779446;-0,0263871308
73,0000000000;CY;604222,0000000000;7509629,0000000000;195,0000000000;7,0000000000;2,0000000000;453,0000000000;357,7768859900;355,0000000000;0,0000000000;1046,0000000000;2689,0000000000;0,7667542696;0,0125659723;179,8638898730;0,4352312386;-1,3970866203;929,8728027300;7,6812257767;0,0611085109;356,5337219200;1,2431640625;0,0152226752;0,0002595905;0,0008541485
74,0000000000;GX;603293,0000000000;7508253,0000000000;381,0000000000;1,0000000000;6,0000000000;734,0000000000;366,3056945800;851,0000000000;6,0000000000;1614,0000000000;2572,0000000000;0,5027753711;0,1818758100;175,4245023727;0,3064822555;4,8756666183;1541,7521973000;5,5034613609;2,1660635471;362,7139587400;3,5917358398;0,0599835366;-0,0037418692;0,0075131441
