ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
19;PV;602342;7506683;353;4;6;896;374,96521;1343;7;1752;1689;0,114116095;0,067797937;174,4047165;0,064616539;-3,64239645;798,8117065;7,228577137;0,699079633;369,9121704;5,053039551;0,134658188;-0,004373749;-0,015518409
20;LA;603589;7508152;324;1;7;674;422,8305969;738;6;1052;1251;0,257918567;0,140527934;175,2061467;0,110101603;3,808196783;123,8397141;4,630486012;1,23792088;369,0960693;53,73452759;0,987350106;0,0004075;0,019140691
21;CX;603757;7508360;267;1;7;607;369,066803;645;1;1294;1963;0,505368114;0,372026563;178,9519827;0,259858042;0,061342932;396,6087952;4,779817581;5,397883415;364,9110107;4,155792236;0,097865634;-0,010662583;-0,000235435
22;CX;601091;7506879;427;1;9;733;509,7862854;989;1;1457;1708;0,266592503;0,319539189;179,4649791;0,140119523;1,990376473;212,3370209;4,319941998;3,940349102;446,6425171;63,14376831;0,877355635;-0,001288704;0,008923408
23;CX;601156;7506780;128;1;1;271;504,405304;226;2;808;1881;0,785476983;0,227607235;178,309016;0,349303514;2,887157917;248,6082611;4,834294319;2,645152807;432,1859131;72,21939087;0,900761783;-0,002958725;0,018653726
24;CY;604176;7509574;242;7;2;470;358,4460144;512;0;1143;1847;0,56591779;0,021573294;173,7552953;0,272115767;8,064087868;62,9379921;5,57717371;0,090241551;355,1271057;3,318908691;0,500064373;0,000632589;0,046981257
25;GX;604062;7509474;323;7;2;679;357,5820007;672;7;1360;2150;0,52374202;0,022960195;174,7737231;0,283431381;1,240856886;281,0966492;7,268278122;0,138956443;356,3755493;1,206451416;0,202464417;-8,57366E-05;0,00777635
26;CX;602415;7505126;459;5;1;737;376,5231018;971;0;1430;1667;0,263836235;0,057758104;174,0036764;0,136684999;-1,575524211;601,2556763;7,10516119;0,536393642;376,3677673;0,155334473;0,004396451;0,00188866;-0,01053358
27;PV;603023;7504329;491;5;4;877;457,7966919;1101;7;1693;2071;0,305800766;0,522779882;174,1211925;0,178046987;1,909670949;1264,162842;5,549125671;10,28274345;456,4267273;1,3699646;0,046125691;-0,009112978;0,005686399
28;CX;603060;7504384;236;5;4;482;447,1748047;446;7;1254;2090;0,648265004;0,259426951;174,4223914;0,327229321;-2,630205631;826,6173096;6,1316576;4,162739754;434,5571289;12,61767578;0,230868802;0,002174335;-0,027410708
29;CX;603423;7509012;382;6;9;718;388,3056946;919;0;1339;1616;0,274950683;0,130442411;173,7408938;0,138752475;2,848720074;128,3642883;4,484880924;1,075740933;364,6855164;23,62017822;1;0,000632908;0,017382558
30;GX;603891;7508139;229;1;10;509;389,6828003;475;0;1087;1881;0,596774221;0,113598481;173,8045831;0,286704719;-8,425111771;8372,988281;9,059298515;2,183908701;380,0569153;9,62588501;0,258482486;0,001283707;0,009456093
31;LA;602084;7508038;458;2;9;713;436,8420105;898;0;1312;1453;0,236069754;0,160860404;179,7560614;0,113249898;0,058592551;446,8506775;5,776526928;1,904883146;395,6057129;41,23629761;0,760713875;0,002832629;0,001799998
32;CX;602120;7508147;477;2;1;941;417,6491089;1227;6;1632;2072;0,256138235;0,341679663;175,2266974;0,152729243;-1,382508397;903,5686646;6,042558193;6,135650158;395,6133118;22,03579712;0,407396883;-0,01027919;-0,026108956
33;GX;604468;7509305;344;7;2;707;366,3265076;610;5;1583;3011;0,66307652;0,106661044;176,3339829;0,417758942;0,605817854;230,8644714;5,531889916;0,981515169;355,4694214;10,85708618;0,622677624;0,001089827;0,00501448
34;RL;602447;7506551;357;4;8;594;401,8493958;743;1;1131;1394;0,304632664;0,073531851;179,4250159;0,136822209;4,075968266;129,9869843;5,331428528;0,54022938;368,9728699;32,87652588;0,931411862;0,001461992;0,036035053
35;SX;603404;7509360;465;7;2;863;364,4660034;1011;0;1578;2138;0,357891381;0,041712035;179,7671341;0,207448781;1,121735215;800,1193848;7,716908455;0,372131079;359,7585449;4,707458496;0,331667692;-9,59631E-05;0,005610313
36;CY;604476;7509464;258;7;2;523;354,9328919;571;1;1216;2279;0,599298239;0,013605868;178,9662383;0,326369405;-2,89156127;676,9671631;8,670577049;0,083912976;353,0498962;1,882995606;0,217545524;-0,000192664;0,224272072
37;CX;603355;7507467;316;1;6;706;368,9901123;687;4;1457;2332;0,544882417;0,125075907;176,6416655;0,307706684;-0,439572394;390,9322205;5,897897244;1,34017694;365,1455078;3,844604492;0,078193665;-0,000807354;-0,002222043
38;PA;604171;7508231;179;1;11;398;413,930603;550;6;930;1314;0,40987125;0,297647953;175,3835707;0,166958049;0,466803849;664,2792969;5,536150932;4,527011395;403,3040466;10,6265564;0,262473315;-0,000555837;0,002543205
39;CX;603719;7508558;529;1;6;932;361,4509888;1353;0;1858;2137;0,22464183;0,001888343;179,6086897;0,138515905;-3,024326563;737012,875;17,63817787;0,026078869;361,4410706;0,009918213;0,000217572;0;0
40;CX;603997;7508100;574;1;7;869;399,1000061;1101;1;1668;2145;0,321626604;0,241525337;179,36222;0,189910263;1,785405994;179,1430664;4,445014;2,672271729;386,4910278;12,60897827;0,331145048;0,006680766;0,010711215
41;PV;603845;7508017;500;1;7;875;414,494812;1155;1;1633;1961;0,258664966;0,308324635;179,4114845;0,148965001;-0,497445077;280,482605;4,63646555;3,982969761;382,1747131;32,32009888;0,747854888;-0,001767205;-0,004808557
42;CX;603251;7508141;371;1;6;746;362,6808777;886;0;1477;2188;0,423552364;0,001888343;179,6086897;0,241887525;-6,558991909;3494,31958;12,28671074;0,008942651;362,6808472;3,05176E-05;0,000000659;0;0
43;PVA;603454,96;7507243,23;576;1;7;896;392,1065979;1086;7;1655;2065;0,310695022;0,366806686;174,5009828;0,180161923;-0,070086561;796,1607666;5,492170811;6,097330093;367,0629273;25,04367065;0,617290556;0,002101469;0,000573764
44;PVA;603433,89;7507265,19;471;1;7;810;382,7969055;1010;7;1525;1805;0,282415628;0,245973393;174,732121;0,152591169;1,75135386;1351,00647;6,44644165;4,09704113;366,4034729;16,39343262;0,38551715;-0,003981685;0,011153963
45;PVA;603410,9;7507285,47;510;1;11;832;376,5187988;980;0;1528;1828;0,301994294;0,159215272;174,0429764;0,162909836;-2,860920191;1684,645996;7,114070892;2,451226473;365,6222534;10,89654541;0,243196547;0,002712071;-0,017501626
46;PVA;603372,7;7507309,7;450;1;11;830;369,4599915;1020;0;1491;1764;0,267241389;0,343086183;174,1763015;0,143371031;1,839906335;151,9990234;3,909059048;4,028667927;364,8542481;4,605743408;0,097472712;-0,001592857;0,022152381
47;GX;603316,08;7507367,12;303;1;6;687;364,5030823;627;2;1474;2569;0,607634544;0,001888343;178,820514;0,355417281;0,688315392;475,927063;10,29308128;0,006002081;364,4737549;0,029327393;0,000574569;0;0
48;RY;603265,69;7507384,68;362;1;6;711;364,5795593;741;2;1395;2057;0,47033596;0,001888343;178,820514;0,25314182;-3,618134022;1611,310913;11,51261997;0,007660015;364,5724487;0,007110596;0,000131132;0;0
49;PVA;603289,16;7507593,27;147;1;7;329;375,6384888;327;6;731;1185;0,567460299;0,077233464;175,4584842;0,197635144;-2,297272205;450,7404785;6,525585175;0,7383461;367,739502;7,898986816;0,15890646;0,000744837;-0,011714665
50;PVA;604112,88;7508911,09;220;1;7;344;380,0905151;505;0;1030;1645;0,530232549;0,263645947;173,7256331;0,239160836;1,771048427;205,2485046;4,489578724;3,069845438;372,9513855;7,139129639;0,375831813;-0,014127416;-0,00019079
51;LVA;603172,75;7508901,1;319;3;3;765;381,9490051;872;1;1633;2151;0,423089653;0,133422151;179,2632555;0,239125028;0,554944456;1225,198242;6,974898815;1,83084023;371,8492432;10,09976196;0,386932313;-0,001866603;0,001979278
52;PVA;603880,79;7508674,59;542;1;6;959;364,1655884;1333;7;1833;2150;0,234567896;0,301362008;174,6491995;0,144465402;-0,571302295;287,2617493;4,684667587;3,888550043;363,3944092;0,771179199;0,015899101;-0,007360025;0,00095783
53;GX;603797,65;7508517,72;453;1;6;834;363,1209106;1143;6;1678;2054;0,284954637;0,174098864;175,2426729;0,166707352;2,572192669;568,6832886;5,680159569;2,102471829;362,7425537;0,378356934;0,008283502;-0,009019781;0,020026971
54;CY;603740,69;7508536,96;502;1;6;864;361,4717407;1206;0;1734;2087;0,267537206;0,001888343;179,6086897;0,15935126;0,033438992;572,6532593;10,47809696;0,006228337;361,4613342;0,010406494;0,000227237;-1,7215E-06;0,000911662
55;PV;602329;7506665;426;4;10;921;375,6812134;1372;0;1709;1696;0,105606258;0,080480196;174,3451576;0,06023797;-3,787457705;853,7260742;7,122954369;0,884990811;370,0269165;5,654296875;0,151757777;-0,005545874;-0,013658064
56;PV;603936,37;7508504,08;376;1;7;760;402,4013062;857;0;1407;1965;0,392629355;0,043263499;174,7186923;0,212477654;12,98727894;45,97480774;4,63545084;0,21223928;378,0667419;24,33456421;0,683752;-0,001431048;0,181668356
57;CX;603618,7;7508198,19;614;1;7;982;423,7880859;1227;7;1678;1858;0,204538092;0,100385338;174,3831568;0,117068648;5,309428692;104,2572632;4,609769344;0,745390534;368,279541;55,50854492;1;0,000135556;0,036106523
58;GX;603784,46;7508380,67;155;1;10;362;365,4464111;407;7;826;1125;0,468668401;0,087857567;174,9458318;0,164880589;2,653211355;396,872345;6,268837452;0,850756943;365,3901062;0,056304932;0,001356887;-0,002055539;0,020670187
59;SX;603366,78;7509348,31;577;7;2;856;364,9968872;1033;0;1579;1968;0,311562806;0,041947816;173,7499032;0,1752906;0,665822148;698,6444702;7,575646401;0,364835203;360,678833;4,318054199;0,318815172;-0,000102124;0,003922799
60;CX;601184,08;7506732,98;100;1;1;288;492,4289856;263;3;835;1673;0,728305757;0,315244198;177,6659079;0,304930806;2,358852625;284,7738648;4,439722061;3,956385374;425,0733337;67,35565186;0,821274996;-0,000539884;0,015401696
61;LVA;603228,7;7507747,51;135;1;3;453;421,2127991;334;3;1100;2452;0,760229707;0,726038516;177,8434005;0,408040077;2,706841469;189,0350037;3,216693401;10,18453884;369,696167;51,51663208;0,749294221;-0,009581775;0,014067075
62;GX;603983,67;7509399,96;453;7;2;845;357,7119141;832;0;1560;2444;0,492063493;0,01134555;179,8629338;0,292170137;-4,534829617;41910,25391;12,97793484;0,151221693;357,5910645;0,120849609;0,020757329;-0,000002918;-0,029544782
63;GX;604399,05;7509328,09;390;7;2;811;364,302887;821;5;1653;3017;0,572172999;0,110176459;176,168268;0,372708768;0,036944807;176,0404968;5,228090286;0,969581246;355,9721985;8,330688477;0,62858063;0,001652936;0,008044075
64;GX;601435,05;7506608,88;233;1;1;528;382,4002075;426;2;1219;2599;0,718347132;0,189255372;177,2866645;0,406168222;0,570018649;195095,8125;12,3827734;9,097724915;382,4002075;0;0;-0,06934908;-0,115680397
65;CX;601512,26;7506293,33;603;1;1;875;439,8234863;1243;7;1645;1791;0,180619642;0,155539736;174,4073768;0,102315165;-2,76433444;61,60339737;3,829223156;1,227228165;379,5516968;60,27178955;0,907628894;-0,004163914;0,03114425
66;PA;601814,53;7505667,03;296;5;6;544;381,8138123;683;1;1083;1471;0,365831018;0,02488721;179,4220623;0,165222257;2,14102602;171,9604797;6,696221352;0,139857397;373,09552;8,718292236;0,423760355;0,000073749;0,012432866
67;CX;603826,6;7507991,98;473;1;7;858;424,6805115;1100;0;1552;1763;0,231575266;0,32404989;179,6940436;0,126478449;3,233311892;146,4985199;3,933748722;3,723361492;381,9044495;42,77606201;0,916407168;-0,001916704;0,018113921
68;PA;604107,92;7508268,76;229;1;11;442;401,9906006;478;5;1003;1574;0,53411305;0,131839946;175,870131;0,233125344;2,190422773;1743,44519;7,339729786;1,934617758;396,2775269;5,713073731;0,147389934;-0,001963418;-0,004132754
69;LVA;602872;7507297;363;3;3;659;437,7767029;826;6;1356;1638;0,329545468;0,445560038;175,2788949;0,163183287;0,29343921;350,6078796;4,454431534;6,570911884;380,085907;57,6907959;0,730905891;-0,001947084;0,000817418
70;CX;603200;7507364;143;1;6;420;375,5686035;298;2;1018;2381;0,777528942;0,424758822;178,4274089;0,406888962;0,30583179;757,0568848;5,021743774;6,869212151;366,506958;9,061645508;0,155437037;-0,009557708;0,001884409
71;RL;602262;7506173;430;4;8;766;422,9230957;1056;4;1481;1642;0,217197925;0,328140616;176,8006206;0,11418549;4,875294685;127,1669998;3,521871805;3,492694616;370,7056274;52,21746826;0,948216796;-0,001795012;0,031403866
72;RL;602341;7506371;392;4;5;805;402,1565857;1018;3;1479;1805;0,278781444;0,066512466;177,9132853;0,150901184;-1,786883712;147,4753571;5,558312893;0,486396492;369,771637;32,38494873;0,765942812;0,004796345;-0,01043378
73;CY;604222;7509629;195;7;2;453;356,993988;355;0;1046;2689;0,76675427;0,031152856;179,9143051;0,435231239;1,18847239;225,1476746;6,741044521;0,197623372;354,1706543;2,82333374;0,310133517;0,000238811;0,007680819
74;GX;603293;7508253;381;1;6;734;365,9379883;851;6;1614;2572;0,502775371;0,180657089;175,171175;0,306482256;2,268675089;339,0360107;5,382060528;2,093028784;362,5675964;3,370391846;0,082336381;0,001098377;0,014722143
75;CY;604578;7509590;252;7;2;481;354,2290344;547;2;1010;1591;0,48830682;0,006077441;179,3923593;0,219389185;3,719446659;497,1867676;9,861034393;0,031785741;350,3163757;3,912658691;0,819809437;-0,001757687;-0,163902849
76;RY;603251;7507348;270;1;6;609;364,6309509;675;1;1300;2229;0,535123944;0,001743597;179,2146018;0,294913948;3,886131764;2167,872315;12,12113476;0,007675951;364,6309509;0;0;-0,000102539;-0,176426649
77;LA;602155;7510155;350;1;2;506;361,6672058;733;1;1095;1234;0,254702598;0,013307625;179,1821668;0,107865676;-0,821147442;3022,696777;10,18902588;0,109971933;360,2309876;1,436218262;0,227942884;3,84128E-05;0,001148739
78;RY;603887;7508811;236;1;1;459;369,8579102;522;3;1088;1955;0,578522384;0,343068093;177,8720913;0,287481606;2,61738801;258,0363464;4,438342571;4,478173733;360,8922424;8,965667725;0,205308482;-0,002475568;0,010007199
79;NX;602090;7505748;445;4;5;729;371,9943848;981;1;1474;1704;0,269273728;0,022245476;179,0728145;0,141119063;0,309118331;1017,43689;8,586256027;0,172487676;371,0195007;0,974884033;0,034785591;-0,001194577;-0,009857929
80;CX;602240;7508669;592;6;1;871;433,1937866;1178;2;1673;1917;0,238772214;0,315918386;178,5815371;0,136936382;-1,082935929;380,2239685;4,914728642;4,364368916;394,0281372;39,16564941;0,887469292;0,00269296;-0,007763816
81;GX;601751;7508963;423;6;10;780;379,9653015;878;6;1597;2098;0,409946233;0,112584479;175,4312143;0,229438305;0,332133979;1112,634155;7,050061226;1,441744328;379,3102722;0,655029297;0,013500381;0,007041658;0,048817411
82;GX;603247;7505420;310;5;10;616;398,553009;733;0;1306;1967;0,457037032;0,036796752;174,6450219;0,240389645;-8,362617493;4452,081055;10,25193024;0,511955798;396,5090027;2,044006348;0,056998964;-0,0092644;-0,165768638
83;MT;602019;7505771;572;4;5;919;372,7850037;1207;1;1767;2153;0,281547606;0,052339237;179,4786934;0,169736832;-1,316913486;955,6974487;7,667298794;0,517810464;371,7158508;1,069152832;0,037125818;0,001347386;-0,006135899
84;RY;603176;7507157;175;1;6;410;366,2367859;486;2;1083;2372;0,659902036;0,109269939;178,0136315;0,360015273;-1,590610504;1212,582031;7,166212082;1,411100984;365,45224;0,784545898;0,014016043;-0,005310159;-0,008202208
85;RY;602292;7505695;268;1;6;496;369,9147339;445;0;1152;1888;0,618516922;0,001888343;174,1081247;0,295172513;-50,0697403;588650,1875;17,41340447;0,024932463;369,9142456;0,000488281;2,24381E-05;0;0
86;CX;603642;7508357;338;1;7;535;387,2659912;787;7;1204;1515;0,316246748;0,46756649;174,7324891;0,149548069;-1,537641645;251,8310852;4,067899227;6,519042015;363,6923523;23,57363892;0,553059101;-0,001208482;-0,003895482
87;CX;602141;7508687;569;6;9;919;443,2344971;1262;5;1717;1814;0,179453835;0,110198833;176,390455;0,102525994;1,66275835;276,1245728;5,678023815;1,061199069;394,4855347;48,7489624;0,960563183;4,48036E-05;0,001319705
88;PA;601167;7507058;170;1;11;373;515,4404297;435;5;884;1263;0,487632513;0,280889332;176,150933;0,185428515;0,064673945;300,7270203;4,804964542;3,590669632;451,1932678;64,24716187;0,930201232;0,002554032;0,002154087
89;LVA;603316;7508472;284;3;6;545;379,9635925;656;7;1184;1772;0,459637553;0,090972468;174,8112912;0,225363493;4,278453827;72,24048615;4,530197144;0,633066118;367,1513977;12,81219482;0,403103232;0,009534081;0,092023268
90;NX;601836;7505663;510;5;6;1045;381,5592041;1413;1;1959;2055;0,185121104;0,027799083;179,1076126;0,11372228;1,172022343;173,236496;6,592914581;0,161727428;372,9028626;8,656341553;0,421855509;-3,31443E-05;0,014714654
91;LVA;602950;7507524;406;3;3;608;464,7824097;864;6;1066;1087;0,114300355;0,186814204;175,6304493;0,048122566;-0,872776449;252,2856293;5,05223608;2,059740543;381,7453919;83,03701782;0,969153285;0,004691204;-0,00625675
92;LVA;602982;7507687;454;3;3;608;428,8409119;816;7;991;885;0,040564373;0,335633636;174,0992641;0,015445451;-2,408013344;680,1070557;5,431178093;5,2891922;383,3085022;45,53240967;0,663765431;0,000498983;-0,020074694
93;RY;602616;7506335;188;1;6;421;367,7839661;397;2;1033;1820;0,641858339;0,001797258;178,9696232;0,295759976;-2,28711009;228485,6719;16,32825661;0,018633947;367,7758484;0,008117676;0,000259471;1,85079E-05;0,080715202
94;LVA;602862;7507166;522;3;3;932;423,5281067;1009;6;1647;2050;0,340307295;0,211320058;175,6358252;0,193758532;0,558688402;331,3621216;5,198312759;2,547792912;375,4190064;48,10910034;0,750255823;-0,003427736;0,008171586
95;GX;601172;7506425;210;1;1;490;402,7244873;456;1;976;1742;0,585077345;0,056725405;178,589228;0,267991126;20,33422661;62,6024971;4,604144573;0,316594094;391,1464539;11,57803345;0,125584781;-0,000453228;0,122574374
96;PVA;601511;7506973;194;1;1;391;505,2102966;440;4;935;1515;0,5498721;0,203474566;177,2393312;0,231847584;3,632008553;185,5293121;4,657253742;2,161391258;454,6763306;50,53396606;1;-0,004772273;0,031461138
97;LA;603737;7508096;276;1;11;513;425,4346924;573;4;1086;1520;0,452460587;0,055829525;176,7937644;0,200267866;12,32150745;46,97166061;4,332836628;0,292801529;375,5853577;49,84933472;1;0,004165893;0,088139437
98;CX;601580;7506513;432;1;1;785;387,4054871;1135;0;1569;1766;0,217511207;0,334193856;173,733181;0,119794957;-0,311505199;543,2051392;5,211052895;5,029571533;378,7171936;8,688293457;0,118331641;-0,002887957;-0,000403265
99;CX;601973;7507615;445;1;9;788;423,2672119;1051;1;1430;1594;0,205293;0,378930777;179,2257013;0,106540218;1,398461819;305,7427979;4,731440544;5,491216183;398,4224548;24,84475708;0,493469417;-0,00031035;-0,005643947
100;CY;605099;7509625;198;7;2;407;354,7513123;314;1;1094;2684;0,790527046;0,019114737;179,4738445;0,444486111;-0,200017035;1162,170654;8,870981216;0,14544116;354,5587158;0,192596436;0,008227465;3,75061E-05;-0,001260598
101;CY;604624;7509733;248;7;2;523;350,0971069;405;5;1237;2581;0,728734076;0,033988204;175,6694841;0,408715248;1,626474857;388,7602234;7,200081348;0,246855751;349,9694824;0,127624512;0,009615871;0,000335984;0,007800881
102;CY;604233;7509645;182;7;2;549;356,4751892;417;0;1131;2688;0,731400967;0,033591606;179,8768165;0,420296133;1,003288269;286,6843872;6,907247067;0,228751287;353,962616;2,512573242;0,262627035;0,000126827;0,006645005
103;CY;602859;7509942;331;7;2;717;355,5285034;756;0;1434;2487;0,533765018;0,028581003;173,9764476;0,314994544;0,449140132;700,9365845;7,962920189;0,221742272;355,2798157;0,248687744;0,013768529;-5,81916E-05;0,003020033
104;CY;604043;7509542;203;7;2;424;356,2802124;350;7;1184;2906;0,785012305;0,02012736;174,4446154;0,464389503;-1,118912578;633,5559082;8,212650299;0,137762383;355,7284241;0,55178833;0,070279978;-0,000139821;-0,003298217
105;RY;602449;7510699;348;7;2;753;343,4916992;717;1;1501;2485;0,552154899;0,033682559;179,3137735;0,323335797;0,014029601;3692,667725;9,460263252;0,382716149;343,4890442;0,002655029;8,80283E-05;-2,38349E-05;-0,000015982
106;CY;603172;7509728;280;7;2;595;358,2018127;493;1;1088;2196;0,633320928;0,023647815;179,4844548;0,332227856;0,478038311;2956,730957;9,591899872;0,231167615;357,5671082;0,63470459;0,044675577;6,5467E-06;0,004884029
107;LA;602183;7510140;280;1;2;471;361,5238037;539;1;937;1307;0,416034669;0,017466797;179,106673;0,168273464;-0,987106085;729,3449097;8,495260239;0,117848493;359,7435303;1,780273438;0,229140639;2,00097E-05;-0,00198455
108;RL;602367;7506575;433;4;5;653;396,5396118;967;7;1325;1474;0,207701758;0,314296395;174,428947;0,102204025;1,816990972;217,2341156;4,36044836;3,876946688;369,6924744;26,84713745;0,745676696;0,004355006;0,008881766
109;RL;602462;7506581;440;4;8;785;399,7283936;1050;0;1514;1756;0,251603693;0,03715802;179,6063834;0,135664895;7,942059517;162,3885956;6,23786974;0,23277612;368,8754883;30,85290527;0,884045303;0,000472326;0,037048448
110;RL;602446;7506553;298;4;8;624;401,8493958;810;1;1226;1472;0,290096402;0,073531851;179,4250159;0,13636364;4,075968266;129,9869843;5,331428528;0,54022938;368,9728699;32,87652588;0,931411862;0,001461992;0,036035053
111;MT;602365;7506525;308;4;5;676;404,2746887;864;7;1358;1597;0,297846407;0,116646625;174,5609555;0,147366315;0,558064699;110,7852936;4,707412243;0,95156455;369,6611633;34,61352539;0,957865357;0,005186618;0,008430971
112;MT;602350;7506508;313;4;5;649;403,896698;813;7;1196;1333;0,242311284;0,132644236;174,7307477;0,109151982;1,305292606;125,8910217;4,705374241;1,152726293;369,7988586;34,09783936;0,936698198;0,005558644;0,008144417
113;MT;602476;7506659;456;4;5;815;397,0284119;1141;7;1543;1847;0,236278445;0,141200051;174,9691939;0,132573843;-0,728142679;382,0286255;5,752158165;1,560328722;368,7696838;28,25872803;0,815071166;0,004461086;-0,008680778
114;RL;602442;7506349;432;4;5;709;373,6177063;935;2;1378;1552;0,248090074;0,153375015;178,316083;0,123614267;-0,714670956;864,2373047;6,484594345;2,044001818;368,6708984;4,946807861;0,121230818;-0,002109018;-0,003584912
115;RL;602406;7506337;509;4;5;861;380,0805054;1129;2;1516;1685;0,197583512;0,287782192;178,3906759;0,106731519;-1,076686025;631,3543091;5,521028042;4,294494152;368,987915;11,09259033;0,259914041;-0,015801992;-0,006202506
116;RL;602393;7506179;429;4;5;690;380,1989136;931;2;1326;1470;0,224489793;0,294027716;178,2241372;0,109242;0,429566056;407,4970703;5,060463905;4,042593479;368,9013062;11,29760742;0,226140693;-0,014404957;-0,014733717
117;RL;602402;7506219;430;4;5;755;379,6340027;1054;2;1404;1490;0,171383649;0,346884906;178,2121252;0,086691417;0,738523603;292,3128357;4,551073551;4,655122757;368,7993469;10,83465576;0,222827673;-0,008978562;0,02360072
118;PV;602553;7506891;463;4;6;767;373,1940002;1131;0;1559;1769;0,219999999;0,136682674;173,9410357;0,121139228;1,101040006;351,3514099;5,701387405;1,471315265;367,8060913;5,387908936;0,126317903;4,5341E-06;0,009444854
