ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
28,0000000000;CX;603060,0000000000;7504384,0000000000;236,0000000000;5,0000000000;4,0000000000;482,0000000000;438,0000000000;446,0000000000;0,0000000000;1254,0000000000;2090,0000000000;0,6482650042;0,2213144451;173,7168145180;0,3272293210;-7,6742534637;5935,8461914000;7,3430347443;4,1905951500;385,7773742700;52,2226257320;0,5542874336;-0,0069644954;-0,0444444455
29,0000000000;CX;603423,0000000000;7509012,0000000000;382,0000000000;6,0000000000;9,0000000000;718,0000000000;395,0000000000;919,0000000000;1,0000000000;1339,0000000000;1616,0000000000;0,2749506831;0,0249947943;178,4292036295;0,1387524754;57,6795539860;400,0000000000;5,7443466187;0,1163633764;370,5344543500;24,4655456540;0,3944143355;0,0024976581;0,4000000060
30,0000000000;GX;603891,0000000000;7508139,0000000000;229,0000000000;1,0000000000;10,0000000000;509,0000000000;385,0000000000;475,0000000000;0,0000000000;1087,0000000000;1881,0000000000;0,5967742205;0,2767792344;179,0929147601;0,2867047191;-1,1728543043;2458,4863281000;5,5353016853;4,0659036636;372,4610290500;12,5389709470;0,1901464462;-0,0093743876;0,0014371458
31,0000000000;LA;602084,0000000000;7508038,0000000000;458,0000000000;2,0000000000;9,0000000000;713,0000000000;490,0000000000;898,0000000000;1,0000000000;1312,0000000000;1453,0000000000;0,2360697538;0,0353406183;174,5022130013;0,1132498980;70,7181930540;400,0000000000;5,6150116920;0,1906244606;400,7597045900;89,2402954100;1,0000000000;0,0000000000;0,1414213628
32,0000000000;CX;602120,0000000000;7508147,0000000000;477,0000000000;2,0000000000;1,0000000000;941,0000000000;460,0000000000;1227,0000000000;1,0000000000;1632,0000000000;2072,0000000000;0,2561382353;0,3645517528;179,4483450055;0,1527292430;2,5763137341;1723,3879395000;4,8848752975;5,3515462875;398,3370361300;61,6629638670;0,8115223050;-0,0003412597;0,0076477737
33,0000000000;GX;604468,0000000000;7509305,0000000000;344,0000000000;7,0000000000;2,0000000000;707,0000000000;365,0000000000;610,0000000000;0,0000000000;1583,0000000000;3011,0000000000;0,6630765200;0,0466245115;173,7168145180;0,4177589417;-0,3738612235;1462,6745605000;7,5155405998;0,4223830402;363,9980773900;1,0019226074;0,0140912896;-0,0003330792;0,0000000000
34,0000000000;RL;602447,0000000000;7506551,0000000000;357,0000000000;4,0000000000;8,0000000000;594,0000000000;419,0000000000;743,0000000000;3,0000000000;1131,0000000000;1394,0000000000;0,3046326637;0,1783617735;177,8412010670;0,1368222088;16,8097763060;528,4887085000;4,2645201683;1,6422170401;378,5952148400;40,4047851560;0,6308428645;0,0069653857;0,0149342362
35,0000000000;SX;603404,0000000000;7509360,0000000000;465,0000000000;7,0000000000;2,0000000000;863,0000000000;368,0000000000;1011,0000000000;1,0000000000;1578,0000000000;2138,0000000000;0,3578913808;0,0250100158;178,4641015530;0,2074487805;-0,9208424091;9813,0869141000;10,9237308500;0,3281621337;366,7883300800;1,2116699219;0,0189497285;-0,0024097788;-0,0070053022
36,0000000000;CY;604476,0000000000;7509464,0000000000;258,0000000000;7,0000000000;2,0000000000;523,0000000000;363,0987548800;571,0000000000;0,0000000000;1216,0000000000;2279,0000000000;0,5992982388;0,0017457544;179,2146018148;0,3263694048;-3,6268253326;721,0125732400;9,2124652863;0,0042982744;363,0365905800;0,0621643066;0,0008899417;0,0001053615;0,0810681731
37,0000000000;CX;603355,0000000000;7507467,0000000000;316,0000000000;1,0000000000;6,0000000000;706,0000000000;375,5401611300;687,0000000000;1,0000000000;1457,0000000000;2332,0000000000;0,5448824167;0,0018895090;178,8220069408;0,3077066839;-41,9692077640;272425,9375000000;15,2560272220;0,0162098855;375,5003051800;0,0398559570;0,0006451613;0,0000000000;0,0000000000
38,0000000000;PA;604171,0000000000;7508231,0000000000;179,0000000000;1,0000000000;11,0000000000;398,0000000000;406,0000000000;550,0000000000;6,0000000000;930,0000000000;1314,0000000000;0,4098712504;0,3350790143;175,6547846794;0,1669580489;1,8181533813;3473,7990723000;5,6774220467;5,5427384377;371,1738586400;34,8261413570;0,4515069723;-0,0014001492;-0,0095851114
39,0000000000;CX;603719,0000000000;7508558,0000000000;529,0000000000;1,0000000000;6,0000000000;932,0000000000;372,8922729500;1353,0000000000;1,0000000000;1858,0000000000;2137,0000000000;0,2246418297;0,0018895090;179,6071966887;0,1385159046;-36,3190574650;108392,4843800000;14,3344192500;0,0134812472;372,8188171400;0,0734558105;0,0011453647;0,0000000000;0,0000000000
40,0000000000;CX;603997,0000000000;7508100,0000000000;574,0000000000;1,0000000000;7,0000000000;869,0000000000;397,0000000000;1101,0000000000;0,0000000000;1668,0000000000;2145,0000000000;0,3216266036;0,2328681797;174,0385651588;0,1899102628;5,7332344055;1303,4857178000;5,0812397003;2,8749444485;372,2111816400;24,7888183590;0,3665784895;-0,0021878297;0,0100138793
41,0000000000;PV;603845,0000000000;7508017,0000000000;500,0000000000;1,0000000000;7,0000000000;875,0000000000;423,0000000000;1155,0000000000;1,0000000000;1633,0000000000;1961,0000000000;0,2586649656;0,2933604419;179,5733725131;0,1489650011;11,7893772130;700,8768920900;4,2188758850;3,4049119949;372,8519897500;50,1480102540;0,7870709896;0,0004731636;0,0313186459
42,0000000000;CX;603251,0000000000;7508141,0000000000;371,0000000000;1,0000000000;6,0000000000;746,0000000000;374,0952758800;886,0000000000;1,0000000000;1477,0000000000;2188,0000000000;0,4235523641;0,0018895090;179,6071966887;0,2418875247;-0,3187498152;9336,5771484000;11,8825998310;0,0082559641;374,0952758800;0,0000000000;0,0000000000;0,0000000000;0,0000000000
